,Order Date,Sales,Segment,Profit
24133,2014-04-10,88.83,Consumer,36.36
24138,2014-05-27,109.35,Corporate,17.01
24139,2014-09-04,134.73,Consumer,59.85
24140,2014-09-10,159.96,Corporate,51.1872
24141,2014-11-24,78.304,Corporate,29.364
24142,2014-06-13,71.976,Consumer,8.997
24151,2014-08-25,168.63,Consumer,31.92
24152,2014-12-05,91.692,Consumer,11.052
24158,2014-11-21,112.35,Consumer,0.0
24161,2014-04-06,45.846,Consumer,8.106
24166,2014-08-28,96.96,Consumer,12.6
24171,2014-08-18,85.26,Corporate,28.12
24174,2014-10-09,31.86,Consumer,-13.32
24175,2014-04-01,67.776,Consumer,-44.064
24176,2014-06-23,85.32,Consumer,34.98
24179,2014-06-09,56.97,Corporate,4.5
24181,2014-12-18,69.84,Consumer,2.04
24183,2014-04-02,32.508,Consumer,-21.132
24185,2014-09-06,147.184,Home Office,-29.4368
24188,2014-07-30,115.96,Consumer,25.5112
24190,2014-05-12,86.928,Corporate,-126.072
24197,2014-06-07,171.84,Corporate,65.28
24201,2014-05-27,255.42,Consumer,16.98
24204,2014-08-01,92.7,Corporate,22.23
24206,2014-09-30,60.6,Corporate,8.4
24207,2014-11-06,196.98,Consumer,39.39
24208,2014-11-19,99.96,Consumer,46.98
24210,2014-07-31,78.048,Corporate,-137.952
24211,2014-10-04,252.41416,Consumer,34.89416
24222,2014-10-02,61.776,Consumer,20.8494
24226,2014-02-18,175.44,Home Office,52.632
24230,2014-12-03,124.5,Home Office,-146.31
24232,2014-03-04,57.96,Consumer,-37.68
24235,2014-07-10,84.84,Consumer,39.84
24238,2014-07-10,195.64,Consumer,3.9128
24243,2014-11-10,67.92,Home Office,7.44
24245,2014-08-05,56.97,Consumer,4.5
24252,2014-09-26,190.896,Corporate,-42.9516
24254,2014-07-09,77.616,Consumer,-3.904
24258,2014-07-10,43.83,Consumer,-32.49
24267,2014-10-14,96.784,Consumer,-145.176
24269,2014-10-28,48.87,Consumer,14.16
24271,2014-06-24,98.88,Consumer,21.72
24272,2014-05-27,146.64,Consumer,65.96
24275,2014-06-19,40.008,Corporate,-22.672
24278,2014-07-24,127.71,Corporate,-86.94
24287,2014-05-15,80.58,Consumer,6.68
24291,2014-12-29,52.488,Corporate,19.818
24293,2014-03-31,52.86,Corporate,1.02
24295,2014-12-16,81.375,Corporate,-50.505
24296,2014-05-13,67.23,Home Office,26.13
24298,2014-05-20,60.3,Consumer,1.8
24299,2014-09-26,221.85,Corporate,102.0
24300,2014-06-27,147.78,Consumer,-73.92
24311,2014-09-09,64.2,Corporate,6.36
24316,2014-11-28,49.1787,Home Office,-18.5913
24317,2014-11-13,101.61,Consumer,6.75
24323,2014-11-06,144.33,Consumer,44.73
24327,2014-09-20,131.76,Consumer,48.69
24331,2014-09-25,99.12,Consumer,27.72
24337,2014-05-28,114.78,Home Office,5.7
24342,2014-08-14,81.42,Consumer,40.68
24345,2014-07-04,143.1,Consumer,5.7
24347,2014-11-26,146.79,Consumer,64.53
24353,2014-09-18,20.2,Consumer,4.64
24364,2014-07-09,141.9,Corporate,58.179
24367,2014-10-17,105.44,Corporate,32.64
24371,2014-02-26,123.9405,Consumer,-84.2595
24375,2014-07-22,25.99,Consumer,7.5371
24376,2014-12-26,112.92,Corporate,28.2
24379,2014-11-15,1245.6,Corporate,62.28
24384,2014-02-10,71.2161,Corporate,-5.4639
24387,2014-07-21,163.764,Corporate,25.4744
24393,2014-10-17,56.52,Home Office,5.58
24394,2014-09-18,177.3,Consumer,40.05
24395,2014-06-09,59.994,Consumer,-3.366
24402,2014-06-12,141.63,Consumer,36.81
24406,2014-08-28,84.159,Consumer,3.699
24413,2014-11-04,54.648,Corporate,-56.472
24416,2014-08-26,64.68,Home Office,23.92
24418,2014-11-20,84.69,Consumer,0.0
24422,2014-12-08,109.38,Consumer,14.16
24426,2014-06-25,47.88,Home Office,-84.6
24439,2014-08-14,59.52,Consumer,15.4752
24442,2014-11-06,164.688,Consumer,55.5822
24445,2014-12-19,121.536,Consumer,-164.124
24449,2014-09-02,107.94,Corporate,36.66
24457,2014-03-02,53.76,Home Office,12.36
24458,2014-05-07,169.76,Corporate,74.56
24459,2014-03-10,45.2,Home Office,14.88
24464,2014-02-04,54.45,Corporate,-30.69
24467,2014-06-26,117.18,Corporate,13.86
24470,2014-10-21,145.85,Consumer,70.008
24474,2014-11-10,133.2,Consumer,23.97
24477,2014-06-05,146.79,Consumer,73.35
24482,2014-10-29,127.413,Consumer,38.223
24483,2014-06-25,60.9765,Consumer,-51.8235
24484,2014-03-13,35.478,Consumer,13.338
24486,2014-10-08,50.454,Home Office,-33.636
24490,2014-08-06,45.69,Consumer,7.29
24491,2014-12-01,127.92,Consumer,23.01
24495,2014-06-26,56.76,Home Office,11.88
24498,2014-11-20,147.888,Consumer,-91.212
24499,2014-09-17,125.22,Consumer,37.56
24500,2014-06-13,169.92,Corporate,73.02
24501,2014-03-04,81.315,Consumer,-43.965
24503,2014-06-16,78.66,Consumer,33.0
24506,2014-08-09,197.49,Home Office,17.76
24510,2014-06-26,32.22,Consumer,10.62
24512,2014-12-02,45.72,Corporate,-4.59
24516,2014-11-17,118.32,Consumer,23.6
24519,2014-12-09,83.97,Corporate,27.63
24523,2014-06-10,95.04,Corporate,47.52
24525,2014-11-12,51.66,Consumer,17.52
24526,2014-01-25,76.62,Consumer,0.72
24530,2014-07-28,91.032,Consumer,-2.2758
24532,2014-05-13,58.14,Consumer,-135.66
24543,2014-10-10,73.41,Consumer,-30.84
24544,2014-03-03,59.94,Corporate,3.24
24546,2014-05-28,38.7693,Consumer,8.3493
24547,2014-02-13,55.56,Corporate,22.68
24548,2014-06-18,103.599,Consumer,2.259
24549,2014-10-23,63.9,Home Office,28.755
24551,2014-03-27,143.96,Corporate,1.7995
24560,2014-12-12,114.3,Home Office,13.68
24562,2014-12-03,701.96,Consumer,168.4704
24567,2014-09-25,151.36,Home Office,-28.4
24568,2014-08-26,91.314,Consumer,22.314
24569,2014-04-07,218.16,Consumer,104.64
24571,2014-12-12,29.079,Corporate,-3.231
24574,2014-12-01,81.99,Consumer,27.03
24575,2014-12-16,62.8,Consumer,7.52
24580,2014-02-14,225.471,Corporate,-26.529
24582,2014-05-08,101.952,Consumer,-17.028
24584,2014-10-07,143.7,Consumer,68.976
24586,2014-12-01,79.29,Consumer,10.29
24588,2014-11-14,72.96,Consumer,6.56
24589,2014-02-27,56.64,Corporate,20.88
24595,2014-04-24,121.94,Consumer,35.3626
24596,2014-08-22,50.52,Consumer,14.64
24597,2014-05-14,92.64,Home Office,24.06
24601,2014-10-28,303.3,Home Office,42.4
24603,2014-03-01,59.4,Consumer,-25.8
24606,2014-02-04,65.584,Home Office,23.7742
24607,2014-06-12,61.44,Consumer,16.5888
24611,2014-06-13,42.92,Consumer,16.28
24614,2014-12-10,100.8,Consumer,5.04
24615,2014-03-13,45.36,Consumer,6.24
24619,2014-10-24,507.12,Corporate,182.4
24624,2014-09-15,127.936,Consumer,4.7976
24625,2014-06-26,68.13,Consumer,34.05
24630,2014-12-10,48.3,Corporate,5.31
24638,2014-11-03,25.02,Home Office,10.5084
24640,2014-10-29,144.33,Consumer,44.73
24643,2014-12-29,31.08,Corporate,-10.68
24645,2014-08-22,99.12,Home Office,27.72
24647,2014-05-06,89.991,Consumer,-152.9847
24649,2014-12-10,141.09,Consumer,31.02
24660,2014-02-26,53.568,Corporate,-2.412
24661,2014-08-19,386.856,Consumer,29.976
24664,2014-09-17,139.5,Consumer,34.86
24665,2014-12-23,86.7,Consumer,35.5
24668,2014-12-27,55.36,Consumer,25.44
24669,2014-09-04,50.4,Consumer,24.18
24675,2014-01-24,56.52,Consumer,5.58
24678,2014-04-07,101.04,Consumer,43.44
24679,2014-12-11,21.9,Consumer,6.3
24686,2014-03-18,99.72,Corporate,39.84
24689,2014-05-10,88.26,Consumer,44.1
24690,2014-09-18,413.451,Corporate,-45.939
24691,2014-11-21,119.07,Corporate,38.07
24693,2014-12-25,97.86,Consumer,48.93
24694,2014-10-17,124.75,Consumer,57.385
24702,2014-12-26,98.4,Home Office,42.3
24705,2014-01-31,83.8248,Corporate,-3.1752
24708,2014-06-18,101.52,Consumer,26.97
24709,2014-10-09,45.4176,Consumer,-1.1424
24713,2014-11-25,33.29,Corporate,7.9896
24714,2014-02-04,99.72,Consumer,0.0
24716,2014-09-29,110.784,Home Office,-110.796
24717,2014-03-28,41.6,Consumer,8.72
24718,2014-11-28,88.032,Consumer,-36.688
24722,2014-11-25,109.08,Corporate,52.32
24723,2014-08-04,295.56,Consumer,-157.68
24726,2014-05-04,61.2,Consumer,18.96
24729,2014-03-13,97.02,Home Office,31.02
24731,2014-05-20,100.8,Consumer,42.3
24743,2014-08-16,45.72,Consumer,7.76
24745,2014-02-01,97.2,Consumer,-38.88
24746,2014-04-08,151.38,Consumer,-90.84
24750,2014-06-25,41.472,Corporate,0.912
24753,2014-09-25,94.05,Consumer,33.84
24754,2014-05-17,109.7895,Home Office,-31.2105
24755,2014-11-06,117.18,Home Office,43.32
24758,2014-09-11,21.222,Consumer,-44.598
24762,2014-12-02,118.8,Consumer,56.88
24763,2014-09-17,61.392,Home Office,13.032
24767,2014-08-27,52.704,Consumer,-8.576
24775,2014-07-26,41.16,Consumer,-8.24
24776,2014-02-28,110.025,Consumer,-12.225
24781,2014-02-21,114.3,Corporate,7.92
24788,2014-05-05,116.04,Corporate,58.02
24790,2014-05-19,113.94,Corporate,54.6912
24792,2014-09-18,40.4,Consumer,2.8
24794,2014-11-19,49.76,Corporate,6.4
24795,2014-12-13,36.0,Corporate,6.48
24800,2014-10-01,95.616,Corporate,-2.304
24806,2014-03-06,200.88,Consumer,32.04
24807,2014-10-22,120.08,Consumer,34.82
24808,2014-08-12,131.52,Consumer,9.2
24813,2014-05-30,52.0,Consumer,16.12
24814,2014-10-13,37.44,Corporate,2.56
24816,2014-09-11,54.75,Consumer,22.35
24818,2014-09-29,108.7881,Consumer,14.4081
24821,2014-02-24,99.0,Home Office,32.64
24823,2014-12-01,50.1,Consumer,3.0
24824,2014-05-30,58.74,Consumer,20.52
24829,2014-06-26,88.695,Consumer,-4.005
24834,2014-12-31,209.3,Home Office,56.511
24835,2014-12-17,80.46,Home Office,10.44
24841,2014-11-05,101.1,Home Office,20.22
24843,2014-12-02,64.88,Consumer,12.32
24845,2014-04-07,123.456,Corporate,38.576
24854,2014-09-30,51.168,Corporate,-6.396
24855,2014-06-06,41.364,Consumer,-30.336
24858,2014-10-01,96.42,Consumer,-43.48
24860,2014-10-22,102.88,Consumer,27.68
24863,2014-02-10,88.47,Corporate,11.43
24864,2014-06-25,66.6,Consumer,18.6
24870,2014-09-17,55.992,Consumer,5.5992
24872,2014-01-29,36.459,Corporate,-27.981
24876,2014-09-30,55.44,Corporate,3.68
24880,2014-02-21,315.252,Corporate,-155.178
24887,2014-09-01,155.142,Consumer,-258.678
24891,2014-03-08,111.06,Consumer,24.42
24892,2014-09-23,141.12,Corporate,6.93
24895,2014-05-09,56.9214,Consumer,20.5614
24900,2014-11-14,43.6,Corporate,12.208
24905,2014-06-21,98.055,Consumer,-23.535
24907,2014-05-01,47.0799,Corporate,-6.2901
24908,2014-05-06,69.0945,Consumer,-11.4555
24909,2014-04-24,110.646,Consumer,38.106
24912,2014-10-31,16.192,Consumer,-8.5008
24913,2014-05-08,244.5,Consumer,48.9
24914,2014-05-22,181.884,Corporate,-222.816
24915,2014-03-20,53.28,Corporate,26.64
24918,2014-12-19,89.504,Consumer,-1.136
24920,2014-12-12,88.1,Consumer,34.3
24921,2014-11-12,154.2,Consumer,1.44
24922,2014-12-05,123.6,Consumer,54.3
24927,2014-06-03,207.684,Corporate,83.004
24929,2014-11-04,43.5,Consumer,10.875
24930,2014-12-23,141.96,Home Office,35.49
24932,2014-06-27,100.74,Corporate,9.06
24933,2014-08-14,200.88,Consumer,62.16
24937,2014-05-29,117.6,Consumer,24.6
24942,2014-09-21,104.85,Consumer,28.3095
24945,2014-09-04,87.456,Consumer,-8.784
24946,2014-09-09,95.06948,Consumer,21.70948
24950,2014-02-18,280.92,Consumer,50.56
24956,2014-10-04,52.74,Home Office,19.5
24958,2014-09-23,98.16,Corporate,9.816
24964,2014-09-03,79.74,Consumer,26.31
24966,2014-12-23,54.0,Corporate,3.78
24973,2014-12-19,134.46,Consumer,52.26
24974,2014-10-08,114.84,Consumer,22.86
24976,2014-11-04,139.86,Corporate,65.7342
24979,2014-12-03,79.47,Corporate,22.2516
24980,2014-05-15,76.864,Consumer,26.9024
24984,2014-12-24,121.14,Corporate,58.14
24986,2014-12-04,60.16,Corporate,10.16
24990,2014-08-22,153.972,Corporate,-55.008
24991,2014-12-16,105.3,Home Office,46.32
24992,2014-09-30,90.36,Corporate,17.1
24993,2014-10-14,105.48,Corporate,43.2
24998,2014-08-20,146.412,Home Office,-19.488
25004,2014-08-25,104.88,Consumer,42.99
25007,2014-04-24,78.288,Consumer,9.768
25009,2014-05-01,140.76,Consumer,28.08
25012,2014-03-27,139.23,Consumer,5.49
25014,2014-09-05,149.445,Consumer,-41.895
25018,2014-12-24,70.92,Corporate,6.12
25019,2014-10-30,101.46,Consumer,32.46
25023,2014-07-15,72.54,Corporate,19.56
25024,2014-06-14,90.84,Corporate,39.06
25025,2014-05-08,101.97,Home Office,-234.57
25026,2014-08-11,185.76,Consumer,-141.21
25027,2014-09-19,95.904,Corporate,42.624
25034,2014-07-27,163.1448,Corporate,33.3648
25036,2014-10-06,61.96,Home Office,27.882
25037,2014-10-09,145.764,Consumer,3.2392
25042,2014-04-08,109.04,Consumer,14.16
25047,2014-06-25,248.22,Consumer,96.78
25054,2014-07-18,50.52,Home Office,14.64
25060,2014-10-29,88.8,Consumer,7.92
25061,2014-03-18,22.005,Consumer,-2.445
25062,2014-12-09,68.295,Consumer,-30.075
25072,2014-06-14,36.384,Consumer,-29.136
25075,2014-05-15,51.6,Consumer,-5.16
25077,2014-06-25,104.1,Consumer,37.4
25078,2014-09-25,137.712,Consumer,18.912
25086,2014-12-29,188.16,Corporate,73.32
25087,2014-10-30,82.7,Corporate,1.6
25089,2014-12-26,93.42,Home Office,14.94
25091,2014-08-26,103.62,Corporate,37.26
25095,2014-02-13,150.606,Home Office,-37.674
25107,2014-04-28,139.23,Corporate,65.43
25109,2014-04-21,113.46,Consumer,28.32
25110,2014-04-14,131.868,Home Office,5.808
25114,2014-09-11,107.07,Home Office,43.89
25118,2014-11-13,288.08268,Corporate,103.28268
25127,2014-10-23,177.225,Corporate,-120.513
25129,2014-11-06,49.86,Home Office,0.0
25131,2014-12-27,53.5,Corporate,10.7
25136,2014-11-17,96.0,Corporate,22.05
25137,2014-06-06,55.86,Consumer,6.12
25139,2014-11-15,163.62,Corporate,78.48
25140,2014-11-25,87.966,Consumer,23.406
25144,2014-02-26,53.97,Consumer,-28.14
25148,2014-11-27,43.47,Consumer,2.16
25149,2014-12-10,56.46,Corporate,0.0
25150,2014-04-02,102.9,Home Office,12.3
25153,2014-06-25,105.84,Consumer,-37.08
25154,2014-12-12,58.6,Consumer,0.0
25159,2014-11-28,46.94,Corporate,19.2454
25160,2014-01-02,141.42,Consumer,-187.3815
25161,2014-01-26,103.56,Home Office,38.28
25165,2014-12-16,112.62,Consumer,56.31
25172,2014-08-28,40.176,Home Office,6.246
25176,2014-05-20,103.572,Corporate,-134.688
25180,2014-11-07,55.14,Home Office,10.47
25184,2014-10-14,53.28,Corporate,21.3
25185,2014-06-20,109.52,Corporate,43.76
25186,2014-06-12,154.26,Corporate,13.86
25187,2014-02-21,29.01,Home Office,11.88
25191,2014-03-17,46.51,Home Office,1.8604
25198,2014-12-26,189.756,Consumer,35.826
25199,2014-08-18,96.84,Consumer,29.04
25202,2014-02-03,157.302,Consumer,59.382
25205,2014-12-03,43.98,Consumer,3.51
25212,2014-12-08,89.248,Corporate,6.688
25217,2014-06-21,75.87,Corporate,13.59
25220,2014-11-28,149.931,Corporate,24.921
25227,2014-07-14,91.008,Consumer,19.3392
25228,2014-11-22,55.176,Consumer,-12.4146
25230,2014-11-30,95.28,Consumer,21.9
25232,2014-09-23,96.12,Corporate,32.64
25233,2014-03-13,44.24,Home Office,7.92
25234,2014-12-23,130.0,Consumer,40.3
25237,2014-08-20,125.8485,Consumer,-87.9015
25246,2014-04-10,175.83,Corporate,8.79
25249,2014-03-24,52.38,Consumer,-21.84
25250,2014-09-08,119.52,Consumer,29.76
25251,2014-11-21,132.84,Consumer,1.32
25252,2014-06-17,104.328,Consumer,-4.662
25255,2014-08-20,60.2928,Consumer,-38.7072
25257,2014-06-18,133.44,Consumer,65.28
25258,2014-08-15,177.6,Corporate,46.16
25261,2014-10-06,51.78,Home Office,19.14
25266,2014-04-10,35.97,Home Office,9.7119
25268,2014-10-03,95.144,Consumer,10.7037
25269,2014-12-01,95.976,Corporate,-10.7973
25271,2014-11-27,71.6,Home Office,13.6
25274,2014-11-27,103.2,Consumer,44.28
25276,2014-11-20,188.16,Home Office,33.84
25279,2014-11-05,42.48,Consumer,-75.06
25280,2014-08-04,26.64,Home Office,12.48
25285,2014-10-16,63.552,Home Office,-20.128
25286,2014-03-04,123.06,Consumer,-82.04
25292,2014-08-05,174.7728,Consumer,-46.2672
25298,2014-12-31,138.24,Corporate,55.08
25303,2014-08-23,119.472,Home Office,-35.848
25304,2014-12-05,248.022,Consumer,8.262
25306,2014-10-28,64.56,Corporate,10.92
25307,2014-01-21,192.06,Consumer,90.18
25308,2014-01-02,58.5,Consumer,11.07
25313,2014-09-12,67.9,Consumer,20.37
25318,2014-08-26,51.45,Corporate,10.2
25320,2014-03-10,46.9368,Consumer,-16.9032
25321,2014-11-13,62.88,Consumer,22.56
25326,2014-06-21,24.72,Consumer,4.92
25327,2014-09-04,25.137,Corporate,0.267
25328,2014-10-22,71.376,Consumer,-4.461
25331,2014-08-19,174.33,Consumer,71.46
25335,2014-12-26,33.5,Corporate,6.7
25336,2014-11-19,77.04,Home Office,9.24
25340,2014-08-11,96.84,Consumer,-44.64
25341,2014-09-19,99.96,Corporate,46.98
25345,2014-12-05,121.8,Consumer,7.2
25347,2014-06-23,67.89,Consumer,-8.43
25351,2014-08-08,104.8,Consumer,26.2
25356,2014-11-15,61.68,Consumer,18.48
25357,2014-06-28,74.55,Corporate,12.66
25358,2014-07-25,48.0,Corporate,22.08
25359,2014-05-08,95.688,Home Office,14.328
25360,2014-04-15,102.54,Corporate,13.32
25370,2014-10-14,79.368,Corporate,-29.112
25374,2014-09-25,95.22,Consumer,18.06
25378,2014-05-07,88.254,Consumer,-20.616
25381,2014-11-06,67.8,Home Office,31.188
25386,2014-11-01,58.98,Home Office,7.62
25392,2014-11-13,48.66,Home Office,8.73
25402,2014-02-18,30.144,Home Office,8.2896
25405,2014-03-10,49.848,Consumer,-47.412
25406,2014-07-26,99.54,Consumer,27.84
25407,2014-06-08,60.24,Home Office,11.4
25410,2014-05-19,227.12,Consumer,63.56
25411,2014-12-19,67.72,Home Office,1.32
25412,2014-06-22,65.28,Corporate,30.48
25417,2014-12-03,29.79,Consumer,0.27
25421,2014-04-02,59.1,Corporate,20.64
25423,2014-05-01,71.28,Home Office,22.77
25431,2014-12-25,80.2314,Consumer,-62.1486
25437,2014-11-06,84.3,Consumer,27.78
25439,2014-12-23,86.04,Corporate,36.96
25440,2014-04-16,130.48,Corporate,26.08
25444,2014-12-09,86.115,Consumer,-20.685
25445,2014-08-06,148.17,Home Office,-5.97
25449,2014-08-01,33.18,Consumer,10.92
25450,2014-03-05,104.412,Consumer,-146.178
25452,2014-10-23,50.46,Corporate,0.99
25459,2014-11-20,56.16,Consumer,23.52
25464,2014-05-02,81.48,Consumer,17.92
25467,2014-08-20,80.865,Home Office,-43.695
25474,2014-05-10,63.24,Consumer,0.6
25475,2014-07-07,122.136,Consumer,-13.7403
25477,2014-12-05,182.22,Consumer,45.555
25478,2014-03-17,50.73,Home Office,16.23
25483,2014-10-31,35.1,Consumer,-18.2
25486,2014-10-03,65.99,Corporate,17.1574
25487,2014-08-27,54.18,Consumer,21.66
25493,2014-10-16,70.096,Consumer,-71.864
25496,2014-11-07,75.42,Consumer,27.9
25500,2014-02-17,62.6142,Home Office,-7.3458
25513,2014-08-19,76.44,Home Office,8.4
25514,2014-06-14,84.78,Consumer,35.55
25518,2014-04-07,82.2,Consumer,10.65
25522,2014-12-01,173.8,Consumer,43.45
25527,2014-06-30,43.68,Home Office,4.8
25529,2014-02-14,123.12,Consumer,20.88
25533,2014-11-19,127.386,Consumer,-25.4772
25536,2014-06-18,49.74,Corporate,11.91
25537,2014-05-27,55.14,Consumer,10.47
25539,2014-05-19,121.12,Corporate,52.08
25543,2014-06-30,81.672,Home Office,15.732
25546,2014-09-20,93.042,Corporate,29.922
25547,2014-06-18,96.39,Consumer,41.58
25553,2014-09-11,68.04,Consumer,28.56
25554,2014-06-25,97.74,Corporate,33.18
25556,2014-04-11,48.0,Consumer,15.84
25559,2014-06-30,129.04,Consumer,5.12
25561,2014-11-05,82.35,Consumer,23.04
25562,2014-09-01,93.24,Home Office,27.0
25566,2014-09-16,163.96,Consumer,59.4355
25574,2014-05-12,92.64,Corporate,44.4
25579,2014-09-24,73.176,Consumer,-197.5752
25581,2014-02-17,109.08,Corporate,18.48
25584,2014-07-21,29.88,Consumer,13.44
25587,2014-02-17,86.346,Consumer,7.626
25592,2014-02-01,84.78,Consumer,17.73
25593,2014-11-21,77.6,Consumer,28.13
25595,2014-04-15,242.352,Consumer,9.0882
25598,2014-07-24,58.32,Consumer,27.9936
25601,2014-03-20,30.45,Corporate,15.21
25602,2014-06-04,20.292,Corporate,-14.208
25610,2014-07-30,178.551,Consumer,77.361
25612,2014-11-18,84.078,Consumer,23.238
25615,2014-05-07,84.416,Consumer,27.4352
25617,2014-03-19,119.88,Corporate,57.42
25619,2014-10-16,106.32,Home Office,42.48
25620,2014-09-19,27.936,Corporate,-8.864
25627,2014-01-02,83.808,Corporate,-51.792
25628,2014-12-29,72.45,Consumer,34.776
25630,2014-06-12,102.96,Consumer,1.0296
25634,2014-10-21,31.2,Consumer,3.42
25635,2014-09-24,126.348,Corporate,-161.112
25636,2014-11-14,46.32,Home Office,15.24
25637,2014-09-16,127.92,Home Office,23.01
25639,2014-12-10,150.3,Consumer,33.0
25641,2014-05-20,148.5,Consumer,48.96
25642,2014-09-01,75.6,Consumer,-54.45
25654,2014-08-14,83.79,Consumer,22.6233
25655,2014-10-10,35.2,Consumer,16.544
25657,2014-05-29,106.56,Consumer,53.28
25664,2014-01-14,68.352,Consumer,-0.048
25665,2014-12-25,113.76,Corporate,1.08
25668,2014-06-20,97.82,Corporate,45.9754
25669,2014-09-21,80.991,Consumer,8.0991
25672,2014-02-21,69.84,Corporate,2.04
25675,2014-11-19,102.4,Consumer,12.8
25680,2014-07-13,22.14,Consumer,-8.46
25683,2014-12-12,101.493,Corporate,1.113
25684,2014-06-05,129.0,Corporate,20.64
25691,2014-04-10,113.7,Corporate,19.32
25693,2014-10-12,81.27,Consumer,-67.83
25694,2014-06-05,67.08,Corporate,10.04
25695,2014-11-12,86.625,Corporate,-83.175
25701,2014-02-24,83.58,Corporate,36.72
25704,2014-01-14,209.94,Corporate,54.5844
25706,2014-05-09,166.14,Corporate,21.57
25708,2014-06-25,121.716,Consumer,-2.044
25709,2014-11-22,102.72,Corporate,25.68
25710,2014-01-20,73.52,Consumer,16.16
25711,2014-07-09,30.816,Corporate,-8.224
25716,2014-06-23,72.708,Consumer,15.708
25720,2014-09-30,97.3,Consumer,28.217
25722,2014-10-30,90.96,Corporate,2.7
25727,2014-07-19,36.024,Consumer,-4.216
25733,2014-10-18,109.89,Corporate,29.67
25735,2014-01-10,118.05,Home Office,57.84
25736,2014-12-29,78.12,Consumer,24.12
25742,2014-09-18,79.28,Corporate,21.36
25746,2014-11-19,29.91,Consumer,6.27
25747,2014-12-10,41.514,Home Office,-0.516
25748,2014-10-24,65.55,Consumer,28.8
25752,2014-05-16,47.49,Consumer,4.26
25755,2014-03-04,38.1,Corporate,17.1
25756,2014-09-23,166.8,Corporate,15.0
25757,2014-12-26,83.4,Home Office,7.5
25758,2014-08-06,67.92,Consumer,14.16
25759,2014-02-10,143.52,Corporate,66.0
25763,2014-11-22,87.36,Consumer,7.77
25765,2014-08-13,132.84,Home Office,37.08
25766,2014-09-25,72.0,Corporate,12.96
25767,2014-10-23,184.76,Corporate,40.64
25771,2014-11-13,124.26,Home Office,32.28
25777,2014-06-14,125.235,Consumer,-3.345
25778,2014-05-03,99.0,Home Office,2.88
25779,2014-09-12,34.504,Consumer,6.0382
25780,2014-10-16,152.65,Corporate,70.219
25784,2014-12-03,71.85,Consumer,31.59
25787,2014-10-01,70.08,Home Office,3.48
